period,grid,group,level,model,n,n_days,brier,brier_lo,brier_hi,log_loss,ll_lo,ll_hi,d_ll_vs_base,d_ll_lo,d_ll_hi,d_brier_vs_base,d_brier_lo,d_brier_hi,citl,base
test,z,tau,10m,MIX-blend,375125,632,0.076225,0.075226,0.077308,0.25089,0.24777,0.25421,-0.010654,-0.011567,-0.0096692,-0.0019695,-0.0021225,-0.0018051,-8.6638e-05,G-raw-2h
test,z,tau,5m,MIX-blend,375125,632,0.070112,0.069045,0.0712,0.23203,0.2287,0.23546,-0.013695,-0.014595,-0.01272,-0.0028381,-0.0030041,-0.0026559,-0.0020113,G-raw-2h
test,z,tau,3m,MIX-blend,375125,632,0.067342,0.066353,0.068403,0.22436,0.22101,0.22783,-0.015175,-0.016121,-0.014208,-0.0033137,-0.0034946,-0.003136,0.0004092,G-raw-2h
test,z,tau,2m,MIX-blend,375125,632,0.065848,0.064758,0.0669,0.22001,0.2165,0.22349,-0.015969,-0.016976,-0.014998,-0.0036232,-0.0038315,-0.003429,-0.00012129,G-raw-2h
test,z,tau,60m,EMP-blend,375125,632,0.086121,0.08494,0.087311,0.28231,0.27842,0.28617,-0.0098559,-0.010988,-0.0086923,-0.0013317,-0.0014875,-0.0011805,-0.0010248,G-raw-2h
test,z,tau,45m,EMP-blend,375125,632,0.084367,0.083254,0.085498,0.27693,0.27337,0.28058,-0.010286,-0.011354,-0.0091514,-0.0014732,-0.0016215,-0.0013336,-0.00084382,G-raw-2h
test,z,tau,30m,EMP-blend,375125,632,0.083791,0.082622,0.084938,0.27439,0.27064,0.27815,-0.011921,-0.013161,-0.010695,-0.0016566,-0.0018362,-0.0014711,0.00081857,G-raw-2h
test,z,tau,20m,EMP-blend,375125,632,0.078812,0.077634,0.080005,0.25948,0.25575,0.26352,-0.010673,-0.011703,-0.009686,-0.0018328,-0.0019968,-0.00167,0.00062107,G-raw-2h
test,z,tau,15m,EMP-blend,375125,632,0.078222,0.077133,0.079371,0.25689,0.25335,0.26091,-0.01044,-0.011401,-0.0094299,-0.0017857,-0.001935,-0.0016352,0.00087563,G-raw-2h
test,z,tau,10m,EMP-blend,375125,632,0.076254,0.075254,0.077343,0.25087,0.2477,0.25425,-0.010673,-0.011607,-0.0096952,-0.0019408,-0.002089,-0.0017793,9.6532e-05,G-raw-2h
test,z,tau,5m,EMP-blend,375125,632,0.070138,0.069054,0.071221,0.23202,0.2287,0.2355,-0.013706,-0.01462,-0.012697,-0.002812,-0.0029825,-0.0026236,0.00031251,G-raw-2h
test,z,tau,3m,EMP-blend,375125,632,0.067382,0.06639,0.068434,0.22446,0.22111,0.22797,-0.015069,-0.016014,-0.014063,-0.0032739,-0.0034592,-0.0030962,0.00167,G-raw-2h
test,z,tau,2m,EMP-blend,375125,632,0.065887,0.064797,0.066935,0.22014,0.21665,0.22363,-0.015837,-0.016847,-0.014826,-0.0035845,-0.003791,-0.0033934,0.0015084,G-raw-2h
test,z,absz,0-0.5,G-raw-10m,405135,632,0.23682,0.23648,0.23715,0.66641,0.66571,0.66711,-0.0026322,-0.0028796,-0.0023724,-0.0012483,-0.0013618,-0.0011267,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-raw-10m,540180,632,0.16079,0.15937,0.16211,0.50081,0.49765,0.50395,-0.011415,-0.012489,-0.010308,-0.0041433,-0.0044794,-0.0038186,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-raw-10m,540180,632,0.078853,0.077419,0.080281,0.29375,0.28924,0.2984,-0.0090726,-0.010708,-0.007327,-0.0021128,-0.0023357,-0.0018978,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-raw-10m,540180,632,0.036912,0.035798,0.038043,0.1647,0.16036,0.16932,-0.00019141,-0.0019244,0.0015816,-0.00029716,-0.00041282,-0.00017618,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-raw-10m,540180,632,0.018527,0.01765,0.019372,0.098243,0.093913,0.1026,0.004537,0.0029638,0.0062106,-1.4599e-05,-7.8247e-05,5.3498e-05,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-raw-10m,810270,632,0.0088468,0.0082254,0.0094429,0.057779,0.054042,0.061738,0.0034591,0.0020848,0.0048231,-2.8851e-05,-5.9227e-05,2.1769e-06,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-raw-30m,405135,632,0.23718,0.23688,0.23748,0.66717,0.66654,0.66777,-0.0018746,-0.0020404,-0.0017092,-0.00088314,-0.00096055,-0.00080598,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-raw-30m,540180,632,0.16164,0.16034,0.16286,0.50267,0.49965,0.5054,-0.0095639,-0.01027,-0.0088906,-0.003293,-0.0035302,-0.0030575,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-raw-30m,540180,632,0.078911,0.077522,0.080294,0.29187,0.2879,0.2957,-0.010949,-0.011911,-0.0099778,-0.002055,-0.0022283,-0.0018853,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-raw-30m,540180,632,0.036682,0.035565,0.037821,0.15936,0.15529,0.16343,-0.0055343,-0.0065882,-0.0044304,-0.00052667,-0.00061242,-0.00044421,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-raw-30m,540180,632,0.018401,0.017518,0.01925,0.092596,0.088638,0.096434,-0.0011093,-0.0021335,7.1157e-06,-0.00014148,-0.00017997,-9.9037e-05,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-raw-30m,810270,632,0.0088204,0.0081889,0.0094142,0.054288,0.050764,0.057856,-3.2104e-05,-0.0010461,0.0010362,-5.5267e-05,-6.8586e-05,-4.0934e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-raw-2h,405135,632,0.23806,0.23782,0.2383,0.66905,0.66855,0.66952,0,0,0,0,0,0,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-raw-2h,540180,632,0.16494,0.16384,0.16602,0.51223,0.50982,0.51461,0,0,0,0,0,0,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-raw-2h,540180,632,0.080966,0.079652,0.082288,0.30282,0.29942,0.30623,0,0,0,0,0,0,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-raw-2h,540180,632,0.037209,0.036093,0.038348,0.16489,0.16126,0.16859,0,0,0,0,0,0,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-raw-2h,540180,632,0.018542,0.017643,0.01941,0.093706,0.089942,0.097368,0,0,0,0,0,0,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-raw-2h,810270,632,0.0088757,0.0082314,0.009472,0.05432,0.050612,0.057742,0,0,0,0,0,0,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-raw-6h,405135,632,0.23874,0.23852,0.23894,0.67045,0.67,0.67084,0.0013996,0.0012354,0.0015736,0.00068039,0.00060065,0.00076494,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-raw-6h,540180,632,0.16847,0.16744,0.16939,0.52085,0.51865,0.52289,0.0086252,0.0077108,0.0095175,0.003528,0.0031423,0.0039054,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-raw-6h,540180,632,0.085315,0.084103,0.086533,0.3185,0.31528,0.32163,0.015679,0.01418,0.017102,0.0043493,0.0039006,0.0047783,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-raw-6h,540180,632,0.039625,0.038562,0.040718,0.18088,0.17726,0.18444,0.015985,0.014455,0.017412,0.0024166,0.0021249,0.002701,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-raw-6h,540180,632,0.019359,0.018492,0.020209,0.10529,0.10149,0.1091,0.011586,0.010349,0.012795,0.00081683,0.00068564,0.00095253,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-raw-6h,810270,632,0.0090387,0.0084141,0.0096311,0.05991,0.056033,0.063648,0.0055902,0.0045368,0.0066082,0.00016304,0.00011876,0.00021095,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-raw-1d,405135,632,0.23929,0.23905,0.23951,0.67155,0.67107,0.672,0.0025006,0.0021646,0.0028095,0.0012225,0.0010601,0.0013736,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-raw-1d,540180,632,0.17172,0.17057,0.17277,0.52825,0.52567,0.53063,0.016023,0.014197,0.017795,0.0067804,0.0059967,0.0075337,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-raw-1d,540180,632,0.09061,0.089105,0.092093,0.33422,0.33008,0.33825,0.031404,0.02828,0.034499,0.0096444,0.0085939,0.010707,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-raw-1d,540180,632,0.044094,0.042835,0.045364,0.20013,0.19573,0.20467,0.035236,0.031816,0.038571,0.0068849,0.0060336,0.0077419,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-raw-1d,540180,632,0.022082,0.021105,0.023048,0.12248,0.11799,0.127,0.028771,0.025775,0.031622,0.0035402,0.002983,0.0040835,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-raw-1d,810270,632,0.010302,0.0096304,0.010944,0.071177,0.067008,0.075443,0.016857,0.014568,0.019196,0.0014261,0.0011295,0.0017144,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-seas-10m,405135,632,0.23678,0.23644,0.23712,0.66634,0.66562,0.66705,-0.0027007,-0.0029572,-0.0024291,-0.0012825,-0.0014031,-0.0011542,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-seas-10m,540180,632,0.16059,0.15918,0.16192,0.50042,0.49716,0.50361,-0.011806,-0.012975,-0.010656,-0.0043513,-0.0047098,-0.0039949,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-seas-10m,540180,632,0.078602,0.077141,0.080048,0.29316,0.28859,0.2978,-0.0096541,-0.011435,-0.0078075,-0.0023643,-0.0025963,-0.0021273,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-seas-10m,540180,632,0.036743,0.035588,0.037886,0.16384,0.15941,0.16862,-0.0010494,-0.0028549,0.00078964,-0.00046617,-0.00060257,-0.00032257,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-seas-10m,540180,632,0.018439,0.017567,0.019282,0.097204,0.092832,0.1017,0.0034987,0.0017885,0.0052898,-0.00010287,-0.00018389,-1.8921e-05,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-seas-10m,810270,632,0.0088079,0.008198,0.0094095,0.056188,0.052374,0.060236,0.0018681,0.00028217,0.003523,-6.7845e-05,-0.00011042,-2.4868e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-seas-30m,405135,632,0.23701,0.2367,0.23732,0.66681,0.66616,0.66743,-0.0022369,-0.0024255,-0.0020396,-0.0010515,-0.0011391,-0.00095929,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-seas-30m,540180,632,0.16101,0.15971,0.16224,0.50072,0.49769,0.5036,-0.011507,-0.012355,-0.010656,-0.0039286,-0.0042102,-0.0036579,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-seas-30m,540180,632,0.078482,0.077074,0.079873,0.28962,0.28544,0.29356,-0.013194,-0.014355,-0.01204,-0.0024842,-0.0026896,-0.0022776,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-seas-30m,540180,632,0.03648,0.035334,0.037636,0.15772,0.15363,0.16184,-0.0071745,-0.0083594,-0.0058496,-0.00072844,-0.00085089,-0.00059905,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-seas-30m,540180,632,0.018289,0.017412,0.019136,0.091295,0.087433,0.095102,-0.0024104,-0.0036655,-0.0010416,-0.00025276,-0.00032691,-0.00017598,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-seas-30m,810270,632,0.0087604,0.0081445,0.009355,0.052537,0.049091,0.05625,-0.001783,-0.0030859,-0.00035935,-0.00011531,-0.00015109,-7.8697e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-seas-2h,405135,632,0.23749,0.23722,0.23775,0.66783,0.66728,0.66836,-0.001216,-0.0013378,-0.0011057,-0.00057594,-0.00063363,-0.0005233,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-seas-2h,540180,632,0.16251,0.16126,0.16366,0.50524,0.50251,0.50783,-0.0069892,-0.0076025,-0.0064203,-0.0024269,-0.0026494,-0.0022209,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-seas-2h,540180,632,0.07921,0.077888,0.08057,0.29332,0.28966,0.29707,-0.009499,-0.010393,-0.0086519,-0.0017563,-0.0019621,-0.0015581,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-seas-2h,540180,632,0.036591,0.035464,0.037707,0.15786,0.15408,0.16153,-0.0070305,-0.0079309,-0.0061475,-0.00061788,-0.00074143,-0.00049146,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-seas-2h,540180,632,0.018301,0.017417,0.019159,0.089397,0.085619,0.09308,-0.0043083,-0.0052619,-0.0033023,-0.00024119,-0.0003165,-0.00016494,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-seas-2h,810270,632,0.0087715,0.0081421,0.009367,0.050691,0.047284,0.054055,-0.0036284,-0.0047173,-0.0024753,-0.00010416,-0.00014245,-6.8286e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-seas-6h,405135,632,0.23779,0.23753,0.23803,0.66845,0.66792,0.66894,-0.00059119,-0.00071565,-0.00048217,-0.0002758,-0.00033551,-0.00022333,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-seas-6h,540180,632,0.1639,0.16275,0.165,0.50888,0.50622,0.5113,-0.0033547,-0.0040699,-0.0027164,-0.0010347,-0.0012988,-0.00079488,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-seas-6h,540180,632,0.08067,0.079407,0.081971,0.2994,0.29589,0.3029,-0.0034161,-0.004577,-0.002365,-0.00029621,-0.00058687,-2.2277e-05,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-seas-6h,540180,632,0.037271,0.036179,0.038341,0.16343,0.15967,0.16697,-0.0014618,-0.0027015,-0.00028488,6.2264e-05,-0.00011762,0.00023762,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-seas-6h,540180,632,0.01849,0.017627,0.019327,0.092868,0.089232,0.096794,-0.00083819,-0.0020851,0.00045199,-5.2039e-05,-0.00014859,4.7289e-05,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-seas-6h,810270,632,0.0087994,0.008178,0.0093851,0.051846,0.048298,0.055274,-0.002474,-0.003814,-0.0011081,-7.6299e-05,-0.00012383,-2.8428e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-seas-1d,405135,632,0.2381,0.23784,0.23835,0.6691,0.66857,0.66962,5.3446e-05,-0.00015138,0.00025499,3.8032e-05,-6.0241e-05,0.00013443,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-seas-1d,540180,632,0.16565,0.16447,0.16675,0.51323,0.51047,0.51574,0.00099949,-0.00011653,0.0021103,0.00071108,0.00026969,0.0011514,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-seas-1d,540180,632,0.082948,0.081644,0.084286,0.30794,0.30422,0.31182,0.0051268,0.0032665,0.0069886,0.001982,0.0014979,0.0024655,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-seas-1d,540180,632,0.03873,0.037676,0.039773,0.17284,0.1692,0.17666,0.0079543,0.0059887,0.0099193,0.0015215,0.0011861,0.001864,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-seas-1d,540180,632,0.019134,0.018315,0.01999,0.09997,0.096344,0.10396,0.0062647,0.0044048,0.0082433,0.00059225,0.00040988,0.00077791,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-seas-1d,810270,632,0.0090016,0.0084048,0.009574,0.055218,0.051701,0.058758,0.00089799,-0.00086546,0.0027794,0.00012592,4.3184e-05,0.00020727,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-blend-raw,405135,632,0.23691,0.2366,0.2372,0.66658,0.66596,0.66717,-0.0024686,-0.002636,-0.0022922,-0.0011589,-0.0012366,-0.0010759,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-blend-raw,540180,632,0.16078,0.15952,0.16198,0.49991,0.49696,0.50264,-0.012316,-0.013027,-0.011635,-0.0041532,-0.0043935,-0.0039254,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-blend-raw,540180,632,0.078503,0.07716,0.079862,0.28877,0.28496,0.29261,-0.014043,-0.014938,-0.013151,-0.0024632,-0.0026366,-0.0022862,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-blend-raw,540180,632,0.036559,0.035454,0.037673,0.15646,0.15266,0.16022,-0.0084262,-0.0093033,-0.0075254,-0.00065001,-0.0007531,-0.00054702,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-blend-raw,540180,632,0.018344,0.017475,0.019194,0.089441,0.085836,0.092983,-0.0042652,-0.0051428,-0.0033583,-0.00019753,-0.00024945,-0.00014387,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-blend-raw,810270,632,0.0087919,0.008164,0.0093864,0.050778,0.047464,0.053948,-0.0035412,-0.004466,-0.0026082,-8.3764e-05,-0.00010539,-6.2154e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,G-blend,405135,632,0.23678,0.23647,0.23708,0.6663,0.66567,0.66693,-0.0027442,-0.0029169,-0.0025556,-0.0012883,-0.0013684,-0.0012,-0.00023079,G-raw-2h
test,z,absz,0.5-1,G-blend,540180,632,0.16015,0.15885,0.16139,0.49812,0.49511,0.501,-0.014109,-0.014934,-0.013328,-0.0047925,-0.0050643,-0.0045246,0.00024251,G-raw-2h
test,z,absz,1-1.5,G-blend,540180,632,0.077812,0.076444,0.079161,0.28578,0.28192,0.28951,-0.017035,-0.018132,-0.01601,-0.0031537,-0.0033657,-0.002951,-0.00034063,G-raw-2h
test,z,absz,1.5-2,G-blend,540180,632,0.03615,0.035036,0.037262,0.15381,0.14993,0.15765,-0.011078,-0.012066,-0.0099895,-0.0010587,-0.0011921,-0.0009261,-0.00047392,G-raw-2h
test,z,absz,2-2.5,G-blend,540180,632,0.018142,0.017275,0.018986,0.087511,0.083835,0.091146,-0.0061946,-0.0072825,-0.0050089,-0.00039999,-0.00047928,-0.00031409,-0.00047947,G-raw-2h
test,z,absz,2.5-3,G-blend,810270,632,0.0087028,0.0080942,0.0093007,0.049245,0.045906,0.052624,-0.0050748,-0.0062724,-0.0037913,-0.00017288,-0.00021276,-0.00013134,-0.00020487,G-raw-2h
test,z,absz,0-0.5,T-raw-2h,405135,632,0.23672,0.23638,0.23704,0.6662,0.66551,0.66686,-0.0028447,-0.0030478,-0.0026488,-0.0013429,-0.0014378,-0.0012509,-0.00023079,G-raw-2h
test,z,absz,0.5-1,T-raw-2h,540180,632,0.16052,0.15914,0.16187,0.49977,0.49656,0.50292,-0.012456,-0.013271,-0.011699,-0.0044141,-0.004697,-0.0041533,0.00024251,G-raw-2h
test,z,absz,1-1.5,T-raw-2h,540180,632,0.078627,0.077171,0.080087,0.29137,0.28721,0.2955,-0.011443,-0.012228,-0.01065,-0.0023392,-0.0024928,-0.0021914,-0.00034063,G-raw-2h
test,z,absz,1.5-2,T-raw-2h,540180,632,0.036874,0.035725,0.038054,0.16134,0.15737,0.16533,-0.0035506,-0.0039296,-0.0031817,-0.00033505,-0.00036798,-0.00030355,-0.00047392,G-raw-2h
test,z,absz,2-2.5,T-raw-2h,540180,632,0.018508,0.017613,0.019375,0.092735,0.08907,0.096226,-0.00097043,-0.0011828,-0.00075793,-3.3557e-05,-4.1402e-05,-2.5517e-05,-0.00047947,G-raw-2h
test,z,absz,2.5-3,T-raw-2h,810270,632,0.0088377,0.0082029,0.0094246,0.050306,0.047288,0.05308,-0.0040137,-0.0046935,-0.0032981,-3.8027e-05,-4.5792e-05,-2.9733e-05,-0.00020487,G-raw-2h
test,z,absz,0-0.5,T-blend,405135,632,0.23621,0.23584,0.23656,0.66506,0.66431,0.66581,-0.0039809,-0.0042726,-0.0036795,-0.0018587,-0.0019944,-0.0017219,-0.00023079,G-raw-2h
test,z,absz,0.5-1,T-blend,540180,632,0.1585,0.15705,0.15989,0.49329,0.48982,0.49663,-0.018935,-0.02008,-0.01787,-0.0064378,-0.0068031,-0.0060985,0.00024251,G-raw-2h
test,z,absz,1-1.5,T-blend,540180,632,0.076909,0.075478,0.078342,0.28167,0.27749,0.28579,-0.021144,-0.022243,-0.020056,-0.0040569,-0.0042525,-0.0038596,-0.00034063,G-raw-2h
test,z,absz,1.5-2,T-blend,540180,632,0.03597,0.034838,0.0371,0.15228,0.14838,0.15607,-0.012613,-0.013411,-0.011718,-0.0012384,-0.0013365,-0.0011427,-0.00047392,G-raw-2h
test,z,absz,2-2.5,T-blend,540180,632,0.018116,0.017241,0.018965,0.085972,0.082523,0.089312,-0.0077336,-0.0085062,-0.0068336,-0.00042609,-0.00048696,-0.00036184,-0.00047947,G-raw-2h
test,z,absz,2.5-3,T-blend,810270,632,0.0086942,0.0080806,0.0092871,0.045998,0.043256,0.048645,-0.008322,-0.009425,-0.0071695,-0.00018145,-0.00021456,-0.00014759,-0.00020487,G-raw-2h
test,z,absz,0-0.5,MIX-blend,405135,632,0.23619,0.23582,0.23655,0.66502,0.66425,0.66577,-0.0040267,-0.0043271,-0.0037182,-0.0018792,-0.002019,-0.0017406,-0.00023079,G-raw-2h
test,z,absz,0.5-1,MIX-blend,540180,632,0.15849,0.15705,0.15988,0.49328,0.48982,0.49661,-0.018945,-0.020067,-0.017903,-0.0064438,-0.006805,-0.0061074,0.00024251,G-raw-2h
test,z,absz,1-1.5,MIX-blend,540180,632,0.076953,0.075533,0.078377,0.28195,0.27782,0.28601,-0.020864,-0.021897,-0.019799,-0.0040127,-0.0042058,-0.0038204,-0.00034063,G-raw-2h
test,z,absz,1.5-2,MIX-blend,540180,632,0.035997,0.034869,0.037122,0.15259,0.14875,0.15631,-0.012296,-0.013093,-0.011434,-0.0012118,-0.0013119,-0.001112,-0.00047392,G-raw-2h
test,z,absz,2-2.5,MIX-blend,540180,632,0.018122,0.017252,0.018968,0.086111,0.082725,0.089424,-0.0075947,-0.0083957,-0.0066514,-0.00042007,-0.00048326,-0.00035104,-0.00047947,G-raw-2h
test,z,absz,2.5-3,MIX-blend,810270,632,0.008694,0.0080834,0.009286,0.046039,0.043306,0.048666,-0.008281,-0.0093869,-0.0070955,-0.00018175,-0.00021732,-0.00014515,-0.00020487,G-raw-2h
test,z,absz,0-0.5,EMP-blend,405135,632,0.23625,0.23589,0.23662,0.66516,0.66442,0.66591,-0.003889,-0.0041894,-0.0035695,-0.0018136,-0.0019522,-0.0016649,-0.00057969,G-raw-2h
test,z,absz,0.5-1,EMP-blend,540180,632,0.15859,0.15716,0.15995,0.49356,0.49015,0.49685,-0.018671,-0.019779,-0.017633,-0.0063497,-0.0067006,-0.0060121,0.0011207,G-raw-2h
test,z,absz,1-1.5,EMP-blend,540180,632,0.076939,0.075507,0.078376,0.28183,0.27764,0.28597,-0.020986,-0.022093,-0.019854,-0.0040264,-0.0042334,-0.0038263,0.0012763,G-raw-2h
test,z,absz,1.5-2,EMP-blend,540180,632,0.035969,0.03483,0.037099,0.15228,0.14842,0.15612,-0.012611,-0.013423,-0.011717,-0.00124,-0.0013408,-0.0011413,0.0007351,G-raw-2h
test,z,absz,2-2.5,EMP-blend,540180,632,0.018116,0.017242,0.018964,0.086007,0.082526,0.089426,-0.0076987,-0.0084717,-0.0068115,-0.00042639,-0.00048772,-0.00036176,0.00013407,G-raw-2h
test,z,absz,2.5-3,EMP-blend,810270,632,0.0086945,0.0080808,0.0092899,0.046029,0.043301,0.048644,-0.0082909,-0.0093518,-0.0071365,-0.00018118,-0.00021407,-0.00014754,-1.9959e-05,G-raw-2h
test,z,vol_regime,low,G-raw-10m,1125450,277,0.082268,0.080906,0.083649,0.28127,0.27572,0.28715,0.0026141,0.00024979,0.0051825,-0.00082625,-0.0010042,-0.00064083,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-raw-10m,1123525,324,0.076472,0.075149,0.077716,0.25732,0.25276,0.26204,-0.0039282,-0.0055371,-0.0022816,-0.0013209,-0.0015018,-0.0011472,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-raw-10m,1127150,261,0.074528,0.073215,0.075759,0.25053,0.24563,0.25527,-0.00489,-0.0063305,-0.0033552,-0.0014754,-0.0016784,-0.0012767,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-raw-30m,1125450,277,0.082272,0.080926,0.083626,0.27646,0.27163,0.28159,-0.0021986,-0.0037041,-0.00075019,-0.00082276,-0.00095109,-0.00069949,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-raw-30m,1123525,324,0.076616,0.075321,0.077855,0.25548,0.25128,0.25977,-0.0057667,-0.0067774,-0.0047314,-0.0011767,-0.0013136,-0.0010461,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-raw-30m,1127150,261,0.074757,0.073436,0.076014,0.24965,0.24512,0.2541,-0.0057681,-0.0068044,-0.0046506,-0.0012459,-0.0013939,-0.0011001,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-raw-2h,1125450,277,0.083094,0.081814,0.084446,0.27866,0.27431,0.28344,0,0,0,0,0,0,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-raw-2h,1123525,324,0.077793,0.076565,0.078987,0.26125,0.25707,0.2654,0,0,0,0,0,0,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-raw-2h,1127150,261,0.076003,0.074728,0.077207,0.25542,0.25118,0.25948,0,0,0,0,0,0,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-raw-6h,1125450,277,0.084731,0.083463,0.086027,0.28731,0.28285,0.29189,0.0086554,0.0072677,0.010206,0.0016368,0.0013484,0.0019733,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-raw-6h,1123525,324,0.079848,0.078667,0.081093,0.27205,0.26769,0.27661,0.010801,0.0091521,0.012608,0.0020554,0.0016985,0.0024371,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-raw-6h,1127150,261,0.078006,0.076842,0.079155,0.26539,0.26145,0.26937,0.0099742,0.0085587,0.011368,0.0020034,0.0017223,0.0022995,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-raw-1d,1125450,277,0.08882,0.087367,0.09034,0.30382,0.29861,0.30888,0.025161,0.021621,0.028891,0.0057254,0.0047507,0.0067633,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-raw-1d,1123525,324,0.082389,0.081085,0.083799,0.28317,0.27829,0.2885,0.021919,0.018273,0.025485,0.0045957,0.0037425,0.0054875,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-raw-1d,1127150,261,0.080038,0.078764,0.081288,0.27486,0.27018,0.27942,0.019449,0.016435,0.022901,0.0040345,0.0032989,0.0048897,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-seas-10m,1125450,277,0.082109,0.08075,0.083491,0.28033,0.27481,0.28626,0.0016679,-0.00073361,0.0044257,-0.00098515,-0.0011947,-0.00077334,0.00066551,G-raw-2h
test,z,vol_regime,mid,G-seas-10m,1123525,324,0.076386,0.07507,0.077628,0.25677,0.25216,0.26154,-0.0044803,-0.0062388,-0.0027176,-0.0014074,-0.0016108,-0.0012171,-0.00016867,G-raw-2h
test,z,vol_regime,high,G-seas-10m,1127150,261,0.074389,0.073073,0.07565,0.24948,0.24462,0.25426,-0.0059384,-0.0075746,-0.0043034,-0.0016143,-0.0018264,-0.0013955,-0.0012305,G-raw-2h
test,z,vol_regime,low,G-seas-30m,1125450,277,0.081988,0.080664,0.08333,0.27469,0.2698,0.27978,-0.0039709,-0.0056684,-0.0021216,-0.0011065,-0.0012959,-0.000939,0.00066551,G-raw-2h
